"el_idx"	"x"	"y"
8440	1471.5	1616.211
8441	1487.7	1606.417
8442	1520.1	1626.005
8443	1536.3	1635.799
8444	1552.5	1626.005
8445	1568.7	1635.799
8446	1584.9	1626.005
8447	1601.1	1635.799
8448	1617.3	1626.005
8449	1633.5	1616.211
8450	1649.7	1626.005
8451	1665.9	1616.211
8452	1682.1	1626.005
8453	1698.3	1616.211
8454	1714.5	1626.005
8455	1730.7	1616.211
8456	1746.9	1626.005
8457	1763.1	1616.211
8458	1779.3	1606.417
8459	1811.7	1626.005
8460	1827.9	1635.799
8461	1844.1	1626.005
8462	1860.3	1635.799
8463	1876.5	1626.005
8464	1892.7	1635.799
8465	1908.9	1626.005
8466	175.5	1635.799
8467	191.7	1645.593
8468	207.9	1635.799
8469	224.1	1645.593
8470	240.3	1635.799
8471	256.5	1645.593
8472	272.7	1635.799
8473	288.9	1645.593
8474	305.1	1635.799
8475	321.3	1626.005
8476	337.5	1635.799
8477	369.9	1655.387
8478	386.1	1645.593
8479	402.3	1655.387
8480	418.5	1645.593
8481	434.7	1655.387
8482	450.9	1645.593
8483	467.1	1635.799
8484	483.3	1645.593
8485	499.5	1635.799
8486	515.7	1645.593
8487	531.9	1635.799
8488	548.1	1645.593
8489	564.3	1635.799
8490	580.5	1645.593
8491	596.7	1635.799
8492	612.9	1626.005
8493	629.1	1635.799
8494	661.5	1655.387
8495	677.7	1645.593
8496	693.9	1655.387
8497	710.1	1645.593
8498	726.3	1655.387
8499	742.5	1645.593
8500	758.7	1635.799
8501	774.9	1645.593
8502	791.1	1635.799
8503	807.3	1645.593
8504	823.5	1635.799
8505	839.7	1645.593
8506	855.9	1635.799
8507	872.1	1645.593
8508	888.3	1635.799
8509	904.5	1626.005
8510	920.7	1635.799
8511	953.1	1655.387
8512	969.3	1645.593
8513	985.5	1655.387
8514	1001.7	1645.593
8515	1017.9	1655.387
8516	1034.1	1645.593
8517	1050.3	1635.799
8518	1066.5	1645.593
8519	1082.7	1635.799
8520	1098.9	1645.593
8521	1115.1	1635.799
8522	1131.3	1645.593
8523	1147.5	1635.799
8524	1163.7	1645.593
8525	1179.9	1635.799
8526	1196.1	1626.005
8527	1212.3	1635.799
8528	1244.7	1655.387
8529	1260.9	1645.593
8530	1277.1	1655.387
8531	1293.3	1645.593
8532	1309.5	1655.387
8533	1325.7	1645.593
8534	1341.9	1635.799
8535	1358.1	1645.593
8536	1374.3	1635.799
8537	1390.5	1645.593
8538	1406.7	1635.799
8539	1422.9	1645.593
8540	1439.1	1635.799
8541	1455.3	1645.593
8542	1471.5	1635.799
8543	1487.7	1626.005
8544	1503.9	1635.799
8545	1536.3	1655.387
8546	1552.5	1645.593
8547	1568.7	1655.387
8548	1584.9	1645.593
8549	1601.1	1655.387
8550	1617.3	1645.593
8551	1633.5	1635.799
8552	1649.7	1645.593
8553	1665.9	1635.799
8554	1682.1	1645.593
8555	1698.3	1635.799
8556	1714.5	1645.593
8557	1730.7	1635.799
8558	1746.9	1645.593
8559	1763.1	1635.799
8560	1779.3	1626.005
8561	1795.5	1635.799
8562	1827.9	1655.387
8563	1844.1	1645.593
8564	1860.3	1655.387
8565	1876.5	1645.593
8566	1892.7	1655.387
8567	1908.9	1645.593
8568	175.5	1655.387
8569	191.7	1665.181
8570	207.9	1655.387
8571	224.1	1665.181
8572	240.3	1655.387
8573	256.5	1665.181
8574	272.7	1655.387
8575	288.9	1665.181
8576	305.1	1655.387
8577	321.3	1645.593
8578	337.5	1655.387
8579	353.7	1645.593
8580	386.1	1665.181
8581	402.3	1674.976
8582	418.5	1665.181
8583	434.7	1674.976
8584	450.9	1665.181
8585	467.1	1655.387
8586	483.3	1665.181
8587	499.5	1655.387
8588	515.7	1665.181
8589	531.9	1655.387
8590	548.1	1665.181
8591	564.3	1655.387
8592	580.5	1665.181
8593	596.7	1655.387
8594	612.9	1645.593
8595	629.1	1655.387
8596	645.3	1645.593
8597	677.7	1665.181
8598	693.9	1674.976
8599	710.1	1665.181
8600	726.3	1674.976
8601	742.5	1665.181
8602	758.7	1655.387
8603	774.9	1665.181
8604	791.1	1655.387
8605	807.3	1665.181
8606	823.5	1655.387
8607	839.7	1665.181
8608	855.9	1655.387
8609	872.1	1665.181
8610	888.3	1655.387
8611	904.5	1645.593
8612	920.7	1655.387
8613	936.9	1645.593
8614	969.3	1665.181
8615	985.5	1674.976
8616	1001.7	1665.181
8617	1017.9	1674.976
8618	1034.1	1665.181
8619	1050.3	1655.387
8620	1066.5	1665.181
8621	1082.7	1655.387
8622	1098.9	1665.181
8623	1115.1	1655.387
8624	1131.3	1665.181
8625	1147.5	1655.387
8626	1163.7	1665.181
8627	1179.9	1655.387
8628	1196.1	1645.593
8629	1212.3	1655.387
8630	1228.5	1645.593
8631	1260.9	1665.181
8632	1277.1	1674.976
8633	1293.3	1665.181
8634	1309.5	1674.976
8635	1325.7	1665.181
8636	1341.9	1655.387
8637	1358.1	1665.181
8638	1374.3	1655.387
8639	1390.5	1665.181
8640	1406.7	1655.387
8641	1422.9	1665.181
8642	1439.1	1655.387
8643	1455.3	1665.181
8644	1471.5	1655.387
8645	1487.7	1645.593
8646	1503.9	1655.387
8647	1520.1	1645.593
8648	1552.5	1665.181
8649	1568.7	1674.976
8650	1584.9	1665.181
8651	1601.1	1674.976
8652	1617.3	1665.181
8653	1633.5	1655.387
8654	1649.7	1665.181
8655	1665.9	1655.387
8656	1682.1	1665.181
8657	1698.3	1655.387
8658	1714.5	1665.181
8659	1730.7	1655.387
8660	1746.9	1665.181
8661	1763.1	1655.387
8662	1779.3	1645.593
8663	1795.5	1655.387
8664	1811.7	1645.593
8665	1844.1	1665.181
8666	1860.3	1674.976
8667	1876.5	1665.181
8668	1892.7	1674.976
8669	1908.9	1665.181
8670	175.5	1674.976
8671	191.7	1684.77
8672	207.9	1674.976
8673	224.1	1684.77
8674	240.3	1674.976
8675	256.5	1684.77
8676	272.7	1674.976
8677	288.9	1684.77
8678	305.1	1674.976
8679	321.3	1665.181
8680	337.5	1674.976
8681	353.7	1665.181
8682	369.9	1674.976
8683	402.3	1694.564
8684	418.5	1684.77
8685	434.7	1694.564
8686	450.9	1684.77
8687	467.1	1674.976
8688	483.3	1684.77
8689	499.5	1674.976
8690	515.7	1684.77
8691	531.9	1674.976
8692	548.1	1684.77
8693	564.3	1674.976
8694	580.5	1684.77
8695	596.7	1674.976
8696	612.9	1665.181
8697	629.1	1674.976
8698	645.3	1665.181
8699	661.5	1674.976
8700	693.9	1694.564
8701	710.1	1684.77
8702	726.3	1694.564
8703	742.5	1684.77
8704	758.7	1674.976
8705	774.9	1684.77
8706	791.1	1674.976
8707	807.3	1684.77
8708	823.5	1674.976
8709	839.7	1684.77
8710	855.9	1674.976
8711	872.1	1684.77
8712	888.3	1674.976
8713	904.5	1665.181
8714	920.7	1674.976
8715	936.9	1665.181
8716	953.1	1674.976
8717	985.5	1694.564
8718	1001.7	1684.77
8719	1017.9	1694.564
8720	1034.1	1684.77
8721	1050.3	1674.976
8722	1066.5	1684.77
8723	1082.7	1674.976
8724	1098.9	1684.77
8725	1115.1	1674.976
8726	1131.3	1684.77
8727	1147.5	1674.976
8728	1163.7	1684.77
8729	1179.9	1674.976
8730	1196.1	1665.181
8731	1212.3	1674.976
8732	1228.5	1665.181
8733	1244.7	1674.976
8734	1277.1	1694.564
8735	1293.3	1684.77
8736	1309.5	1694.564
8737	1325.7	1684.77
8738	1341.9	1674.976
8739	1358.1	1684.77
8740	1374.3	1674.976
8741	1390.5	1684.77
8742	1406.7	1674.976
8743	1422.9	1684.77
8744	1439.1	1674.976
8745	1455.3	1684.77
8746	1471.5	1674.976
8747	1487.7	1665.181
8748	1503.9	1674.976
8749	1520.1	1665.181
8750	1536.3	1674.976
8751	1568.7	1694.564
8752	1584.9	1684.77
8753	1601.1	1694.564
8754	1617.3	1684.77
8755	1633.5	1674.976
8756	1649.7	1684.77
8757	1665.9	1674.976
8758	1682.1	1684.77
8759	1698.3	1674.976
8760	1714.5	1684.77
8761	1730.7	1674.976
8762	1746.9	1684.77
8763	1763.1	1674.976
8764	1779.3	1665.181
8765	1795.5	1674.976
8766	1811.7	1665.181
8767	1827.9	1674.976
8768	1860.3	1694.564
8769	1876.5	1684.77
8770	1892.7	1694.564
8771	1908.9	1684.77
8772	175.5	1694.564
8773	191.7	1704.358
8774	207.9	1694.564
8775	224.1	1704.358
8776	240.3	1694.564
8777	256.5	1704.358
8778	272.7	1694.564
8779	288.9	1704.358
8780	305.1	1694.564
8781	321.3	1684.77
8782	337.5	1694.564
8783	353.7	1684.77
8784	369.9	1694.564
8785	386.1	1684.77
8786	418.5	1704.358
8787	434.7	1714.152
8788	450.9	1704.358
8789	467.1	1694.564
8790	483.3	1704.358
8791	499.5	1694.564
8792	515.7	1704.358
8793	531.9	1694.564
8794	548.1	1704.358
8795	564.3	1694.564
8796	580.5	1704.358
8797	596.7	1694.564
8798	612.9	1684.77
8799	629.1	1694.564
8800	645.3	1684.77
8801	661.5	1694.564
8802	677.7	1684.77
8803	710.1	1704.358
8804	726.3	1714.152
8805	742.5	1704.358
8806	758.7	1694.564
8807	774.9	1704.358
8808	791.1	1694.564
8809	807.3	1704.358
8810	823.5	1694.564
8811	839.7	1704.358
8812	855.9	1694.564
8813	872.1	1704.358
8814	888.3	1694.564
8815	904.5	1684.77
8816	920.7	1694.564
8817	936.9	1684.77
8818	953.1	1694.564
8819	969.3	1684.77
8820	1001.7	1704.358
8821	1017.9	1714.152
8822	1034.1	1704.358
8823	1050.3	1694.564
8824	1066.5	1704.358
8825	1082.7	1694.564
8826	1098.9	1704.358
8827	1115.1	1694.564
8828	1131.3	1704.358
8829	1147.5	1694.564
8830	1163.7	1704.358
8831	1179.9	1694.564
8832	1196.1	1684.77
8833	1212.3	1694.564
8834	1228.5	1684.77
8835	1244.7	1694.564
8836	1260.9	1684.77
8837	1293.3	1704.358
8838	1309.5	1714.152
8839	1325.7	1704.358
8840	1341.9	1694.564
8841	1358.1	1704.358
8842	1374.3	1694.564
8843	1390.5	1704.358
8844	1406.7	1694.564
8845	1422.9	1704.358
8846	1439.1	1694.564
8847	1455.3	1704.358
8848	1471.5	1694.564
8849	1487.7	1684.77
8850	1503.9	1694.564
8851	1520.1	1684.77
8852	1536.3	1694.564
8853	1552.5	1684.77
8854	1584.9	1704.358
8855	1601.1	1714.152
8856	1617.3	1704.358
8857	1633.5	1694.564
8858	1649.7	1704.358
8859	1665.9	1694.564
8860	1682.1	1704.358
8861	1698.3	1694.564
8862	1714.5	1704.358
8863	1730.7	1694.564
8864	1746.9	1704.358
8865	1763.1	1694.564
8866	1779.3	1684.77
8867	1795.5	1694.564
8868	1811.7	1684.77
8869	1827.9	1694.564
8870	1844.1	1684.77
8871	1876.5	1704.358
8872	1892.7	1714.152
8873	1908.9	1704.358
8874	175.5	1714.152
8875	191.7	1723.946
8876	207.9	1714.152
8877	224.1	1723.946
8878	240.3	1714.152
8879	256.5	1723.946
8880	272.7	1714.152
8881	288.9	1723.946
8882	305.1	1714.152
8883	321.3	1704.358
8884	337.5	1714.152
8885	353.7	1704.358
8886	369.9	1714.152
8887	386.1	1704.358
8888	402.3	1714.152
8889	434.7	1733.74
8890	450.9	1723.946
8891	467.1	1714.152
8892	483.3	1723.946
8893	499.5	1714.152
8894	515.7	1723.946
8895	531.9	1714.152
8896	548.1	1723.946
8897	564.3	1714.152
8898	580.5	1723.946
8899	596.7	1714.152
8900	612.9	1704.358
8901	629.1	1714.152
8902	645.3	1704.358
8903	661.5	1714.152
8904	677.7	1704.358
8905	693.9	1714.152
8906	726.3	1733.74
8907	742.5	1723.946
8908	758.7	1714.152
8909	774.9	1723.946
8910	791.1	1714.152
8911	807.3	1723.946
8912	823.5	1714.152
8913	839.7	1723.946
8914	855.9	1714.152
8915	872.1	1723.946
8916	888.3	1714.152
8917	904.5	1704.358
8918	920.7	1714.152
8919	936.9	1704.358
8920	953.1	1714.152
8921	969.3	1704.358
8922	985.5	1714.152
8923	1017.9	1733.74
8924	1034.1	1723.946
8925	1050.3	1714.152
8926	1066.5	1723.946
8927	1082.7	1714.152
8928	1098.9	1723.946
8929	1115.1	1714.152
8930	1131.3	1723.946
8931	1147.5	1714.152
8932	1163.7	1723.946
8933	1179.9	1714.152
8934	1196.1	1704.358
8935	1212.3	1714.152
8936	1228.5	1704.358
8937	1244.7	1714.152
8938	1260.9	1704.358
8939	1277.1	1714.152
8940	1309.5	1733.74
8941	1325.7	1723.946
8942	1341.9	1714.152
8943	1358.1	1723.946
8944	1374.3	1714.152
8945	1390.5	1723.946
8946	1406.7	1714.152
8947	1422.9	1723.946
8948	1439.1	1714.152
8949	1455.3	1723.946
8950	1471.5	1714.152
8951	1487.7	1704.358
8952	1503.9	1714.152
8953	1520.1	1704.358
8954	1536.3	1714.152
8955	1552.5	1704.358
8956	1568.7	1714.152
8957	1601.1	1733.74
8958	1617.3	1723.946
8959	1633.5	1714.152
8960	1649.7	1723.946
8961	1665.9	1714.152
8962	1682.1	1723.946
8963	1698.3	1714.152
8964	1714.5	1723.946
8965	1730.7	1714.152
8966	1746.9	1723.946
8967	1763.1	1714.152
8968	1779.3	1704.358
8969	1795.5	1714.152
8970	1811.7	1704.358
8971	1827.9	1714.152
8972	1844.1	1704.358
8973	1860.3	1714.152
8974	1892.7	1733.74
8975	1908.9	1723.946
8976	175.5	1733.74
8977	191.7	1743.534
8978	207.9	1733.74
8979	224.1	1743.534
8980	240.3	1733.74
8981	256.5	1743.534
8982	272.7	1733.74
8983	288.9	1743.534
8984	305.1	1733.74
8985	321.3	1723.946
8986	337.5	1733.74
8987	353.7	1723.946
8988	369.9	1733.74
8989	386.1	1723.946
8990	402.3	1733.74
8991	418.5	1723.946
8992	450.9	1743.534
8993	467.1	1733.74
8994	483.3	1743.534
8995	499.5	1733.74
8996	515.7	1743.534
8997	531.9	1733.74
8998	548.1	1743.534
8999	564.3	1733.74
9000	580.5	1743.534
9001	596.7	1733.74
9002	612.9	1723.946
9003	629.1	1733.74
9004	645.3	1723.946
9005	661.5	1733.74
9006	677.7	1723.946
9007	693.9	1733.74
9008	710.1	1723.946
9009	742.5	1743.534
9010	758.7	1733.74
9011	774.9	1743.534
9012	791.1	1733.74
9013	807.3	1743.534
9014	823.5	1733.74
9015	839.7	1743.534
9016	855.9	1733.74
9017	872.1	1743.534
9018	888.3	1733.74
9019	904.5	1723.946
9020	920.7	1733.74
9021	936.9	1723.946
9022	953.1	1733.74
9023	969.3	1723.946
9024	985.5	1733.74
9025	1001.7	1723.946
9026	1034.1	1743.534
9027	1050.3	1733.74
9028	1066.5	1743.534
9029	1082.7	1733.74
9030	1098.9	1743.534
9031	1115.1	1733.74
9032	1131.3	1743.534
9033	1147.5	1733.74
9034	1163.7	1743.534
9035	1179.9	1733.74
9036	1196.1	1723.946
9037	1212.3	1733.74
9038	1228.5	1723.946
9039	1244.7	1733.74
9040	1260.9	1723.946
9041	1277.1	1733.74
9042	1293.3	1723.946
9043	1325.7	1743.534
9044	1341.9	1733.74
9045	1358.1	1743.534
9046	1374.3	1733.74
9047	1390.5	1743.534
9048	1406.7	1733.74
9049	1422.9	1743.534
9050	1439.1	1733.74
9051	1455.3	1743.534
9052	1471.5	1733.74
9053	1487.7	1723.946
9054	1503.9	1733.74
9055	1520.1	1723.946
9056	1536.3	1733.74
9057	1552.5	1723.946
9058	1568.7	1733.74
9059	1584.9	1723.946
9060	1617.3	1743.534
9061	1633.5	1733.74
9062	1649.7	1743.534
9063	1665.9	1733.74
9064	1682.1	1743.534
9065	1698.3	1733.74
9066	1714.5	1743.534
9067	1730.7	1733.74
9068	1746.9	1743.534
9069	1763.1	1733.74
9070	1779.3	1723.946
9071	1795.5	1733.74
9072	1811.7	1723.946
9073	1827.9	1733.74
9074	1844.1	1723.946
9075	1860.3	1733.74
9076	1876.5	1723.946
9077	1908.9	1743.534
9078	175.5	1753.328
9079	191.7	1763.123
9080	207.9	1753.328
9081	224.1	1763.123
9082	240.3	1753.328
9083	256.5	1763.123
9084	272.7	1753.328
9085	288.9	1763.123
9086	305.1	1753.328
9087	321.3	1743.534
9088	337.5	1753.328
9089	353.7	1743.534
9090	369.9	1753.328
9091	386.1	1743.534
9092	402.3	1753.328
9093	418.5	1743.534
9094	434.7	1753.328
9095	467.1	1753.328
9096	483.3	1763.123
9097	499.5	1753.328
9098	515.7	1763.123
9099	531.9	1753.328
9100	548.1	1763.123
9101	564.3	1753.328
9102	580.5	1763.123
9103	596.7	1753.328
9104	612.9	1743.534
9105	629.1	1753.328
9106	645.3	1743.534
9107	661.5	1753.328
9108	677.7	1743.534
9109	693.9	1753.328
9110	710.1	1743.534
9111	726.3	1753.328
9112	758.7	1753.328
9113	774.9	1763.123
9114	791.1	1753.328
9115	807.3	1763.123
9116	823.5	1753.328
9117	839.7	1763.123
9118	855.9	1753.328
9119	872.1	1763.123
9120	888.3	1753.328
9121	904.5	1743.534
9122	920.7	1753.328
9123	936.9	1743.534
9124	953.1	1753.328
9125	969.3	1743.534
9126	985.5	1753.328
9127	1001.7	1743.534
9128	1017.9	1753.328
9129	1050.3	1753.328
9130	1066.5	1763.123
9131	1082.7	1753.328
9132	1098.9	1763.123
9133	1115.1	1753.328
9134	1131.3	1763.123
9135	1147.5	1753.328
9136	1163.7	1763.123
9137	1179.9	1753.328
9138	1196.1	1743.534
9139	1212.3	1753.328
9140	1228.5	1743.534
9141	1244.7	1753.328
9142	1260.9	1743.534
9143	1277.1	1753.328
9144	1293.3	1743.534
9145	1309.5	1753.328
9146	1341.9	1753.328
9147	1358.1	1763.123
9148	1374.3	1753.328
9149	1390.5	1763.123
9150	1406.7	1753.328
9151	1422.9	1763.123
9152	1439.1	1753.328
9153	1455.3	1763.123
9154	1471.5	1753.328
9155	1487.7	1743.534
9156	1503.9	1753.328
9157	1520.1	1743.534
9158	1536.3	1753.328
9159	1552.5	1743.534
9160	1568.7	1753.328
9161	1584.9	1743.534
9162	1601.1	1753.328
9163	1633.5	1753.328
9164	1649.7	1763.123
9165	1665.9	1753.328
9166	1682.1	1763.123
9167	1698.3	1753.328
9168	1714.5	1763.123
9169	1730.7	1753.328
9170	1746.9	1763.123
9171	1763.1	1753.328
9172	1779.3	1743.534
9173	1795.5	1753.328
9174	1811.7	1743.534
9175	1827.9	1753.328
9176	1844.1	1743.534
9177	1860.3	1753.328
9178	1876.5	1743.534
9179	1892.7	1753.328
9180	191.7	1782.711
9181	207.9	1772.917
9182	224.1	1782.711
9183	240.3	1772.917
9184	256.5	1782.711
9185	272.7	1772.917
9186	288.9	1782.711
9187	305.1	1772.917
9188	321.3	1763.123
9189	337.5	1772.917
9190	353.7	1763.123
9191	369.9	1772.917
9192	386.1	1763.123
9193	402.3	1772.917
9194	418.5	1763.123
9195	434.7	1772.917
9196	450.9	1763.123
9197	483.3	1782.711
9198	499.5	1772.917
9199	515.7	1782.711
9200	531.9	1772.917
9201	548.1	1782.711
9202	564.3	1772.917
9203	580.5	1782.711
9204	596.7	1772.917
9205	612.9	1763.123
9206	629.1	1772.917
9207	645.3	1763.123
9208	661.5	1772.917
9209	677.7	1763.123
9210	693.9	1772.917
9211	710.1	1763.123
9212	726.3	1772.917
9213	742.5	1763.123
9214	774.9	1782.711
9215	791.1	1772.917
9216	807.3	1782.711
9217	823.5	1772.917
9218	839.7	1782.711
9219	855.9	1772.917
9220	872.1	1782.711
9221	888.3	1772.917
9222	904.5	1763.123
9223	920.7	1772.917
9224	936.9	1763.123
9225	953.1	1772.917
9226	969.3	1763.123
9227	985.5	1772.917
9228	1001.7	1763.123
9229	1017.9	1772.917
9230	1034.1	1763.123
9231	1066.5	1782.711
9232	1082.7	1772.917
9233	1098.9	1782.711
9234	1115.1	1772.917
9235	1131.3	1782.711
9236	1147.5	1772.917
9237	1163.7	1782.711
9238	1179.9	1772.917
9239	1196.1	1763.123
9240	1212.3	1772.917
9241	1228.5	1763.123
9242	1244.7	1772.917
9243	1260.9	1763.123
9244	1277.1	1772.917
9245	1293.3	1763.123
9246	1309.5	1772.917
9247	1325.7	1763.123
9248	1358.1	1782.711
9249	1374.3	1772.917
9250	1390.5	1782.711
9251	1406.7	1772.917
9252	1422.9	1782.711
9253	1439.1	1772.917
9254	1455.3	1782.711
9255	1471.5	1772.917
9256	1487.7	1763.123
9257	1503.9	1772.917
9258	1520.1	1763.123
9259	1536.3	1772.917
9260	1552.5	1763.123
9261	1568.7	1772.917
9262	1584.9	1763.123
9263	1601.1	1772.917
9264	1617.3	1763.123
9265	1649.7	1782.711
9266	1665.9	1772.917
9267	1682.1	1782.711
9268	1698.3	1772.917
9269	1714.5	1782.711
9270	1730.7	1772.917
9271	1746.9	1782.711
9272	1763.1	1772.917
9273	1779.3	1763.123
9274	1795.5	1772.917
9275	1811.7	1763.123
9276	1827.9	1772.917
9277	1844.1	1763.123
9278	1860.3	1772.917
9279	1876.5	1763.123
9280	1892.7	1772.917
9281	1908.9	1763.123
9282	175.5	1772.917
9283	207.9	1792.505
9284	224.1	1802.299
9285	240.3	1792.505
9286	256.5	1802.299
9287	272.7	1792.505
9288	288.9	1802.299
9289	305.1	1792.505
9290	321.3	1782.711
9291	337.5	1792.505
9292	353.7	1782.711
9293	369.9	1792.505
9294	386.1	1782.711
9295	402.3	1792.505
9296	418.5	1782.711
9297	434.7	1792.505
9298	450.9	1782.711
9299	467.1	1772.917
9300	499.5	1792.505
9301	515.7	1802.299
9302	531.9	1792.505
9303	548.1	1802.299
9304	564.3	1792.505
9305	580.5	1802.299
9306	596.7	1792.505
9307	612.9	1782.711
9308	629.1	1792.505
9309	645.3	1782.711
9310	661.5	1792.505
9311	677.7	1782.711
9312	693.9	1792.505
9313	710.1	1782.711
9314	726.3	1792.505
9315	742.5	1782.711
9316	758.7	1772.917
9317	791.1	1792.505
9318	807.3	1802.299
9319	823.5	1792.505
9320	839.7	1802.299
9321	855.9	1792.505
9322	872.1	1802.299
9323	888.3	1792.505
9324	904.5	1782.711
9325	920.7	1792.505
9326	936.9	1782.711
9327	953.1	1792.505
9328	969.3	1782.711
9329	985.5	1792.505
9330	1001.7	1782.711
9331	1017.9	1792.505
9332	1034.1	1782.711
9333	1050.3	1772.917
9334	1082.7	1792.505
9335	1098.9	1802.299
9336	1115.1	1792.505
9337	1131.3	1802.299
9338	1147.5	1792.505
9339	1163.7	1802.299
9340	1179.9	1792.505
9341	1196.1	1782.711
9342	1212.3	1792.505
9343	1228.5	1782.711
9344	1244.7	1792.505
9345	1260.9	1782.711
9346	1277.1	1792.505
9347	1293.3	1782.711
9348	1309.5	1792.505
9349	1325.7	1782.711
9350	1341.9	1772.917
9351	1374.3	1792.505
9352	1390.5	1802.299
9353	1406.7	1792.505
9354	1422.9	1802.299
9355	1439.1	1792.505
9356	1455.3	1802.299
9357	1471.5	1792.505
9358	1487.7	1782.711
9359	1503.9	1792.505
9360	1520.1	1782.711
9361	1536.3	1792.505
9362	1552.5	1782.711
9363	1568.7	1792.505
9364	1584.9	1782.711
9365	1601.1	1792.505
9366	1617.3	1782.711
9367	1633.5	1772.917
9368	1665.9	1792.505
9369	1682.1	1802.299
9370	1698.3	1792.505
9371	1714.5	1802.299
9372	1730.7	1792.505
9373	1746.9	1802.299
9374	1763.1	1792.505
9375	1779.3	1782.711
9376	1795.5	1792.505
9377	1811.7	1782.711
9378	1827.9	1792.505
9379	1844.1	1782.711
9380	1860.3	1792.505
9381	1876.5	1782.711
9382	1892.7	1792.505
9383	1908.9	1782.711
9384	175.5	1792.505
9385	191.7	1802.299
9386	224.1	1821.887
9387	240.3	1812.093
9388	256.5	1821.887
9389	272.7	1812.093
9390	288.9	1821.887
9391	305.1	1812.093
9392	321.3	1802.299
9393	337.5	1812.093
9394	353.7	1802.299
9395	369.9	1812.093
9396	386.1	1802.299
9397	402.3	1812.093
9398	418.5	1802.299
9399	434.7	1812.093
9400	450.9	1802.299
9401	467.1	1792.505
9402	483.3	1802.299
9403	515.7	1821.887
9404	531.9	1812.093
9405	548.1	1821.887
9406	564.3	1812.093
9407	580.5	1821.887
9408	596.7	1812.093
9409	612.9	1802.299
9410	629.1	1812.093
9411	645.3	1802.299
9412	661.5	1812.093
9413	677.7	1802.299
9414	693.9	1812.093
9415	710.1	1802.299
9416	726.3	1812.093
9417	742.5	1802.299
9418	758.7	1792.505
9419	774.9	1802.299
9420	807.3	1821.887
9421	823.5	1812.093
9422	839.7	1821.887
9423	855.9	1812.093
9424	872.1	1821.887
9425	888.3	1812.093
9426	904.5	1802.299
9427	920.7	1812.093
9428	936.9	1802.299
9429	953.1	1812.093
9430	969.3	1802.299
9431	985.5	1812.093
9432	1001.7	1802.299
9433	1017.9	1812.093
9434	1034.1	1802.299
9435	1050.3	1792.505
9436	1066.5	1802.299
9437	1098.9	1821.887
9438	1115.1	1812.093
9439	1131.3	1821.887
9440	1147.5	1812.093
9441	1163.7	1821.887
9442	1179.9	1812.093
9443	1196.1	1802.299
9444	1212.3	1812.093
9445	1228.5	1802.299
9446	1244.7	1812.093
9447	1260.9	1802.299
9448	1277.1	1812.093
9449	1293.3	1802.299
9450	1309.5	1812.093
9451	1325.7	1802.299
9452	1341.9	1792.505
9453	1358.1	1802.299
9454	1390.5	1821.887
9455	1406.7	1812.093
9456	1422.9	1821.887
9457	1439.1	1812.093
9458	1455.3	1821.887
9459	1471.5	1812.093
9460	1487.7	1802.299
9461	1503.9	1812.093
9462	1520.1	1802.299
9463	1536.3	1812.093
9464	1552.5	1802.299
9465	1568.7	1812.093
9466	1584.9	1802.299
9467	1601.1	1812.093
9468	1617.3	1802.299
9469	1633.5	1792.505
9470	1649.7	1802.299
9471	1682.1	1821.887
9472	1698.3	1812.093
9473	1714.5	1821.887
9474	1730.7	1812.093
9475	1746.9	1821.887
9476	1763.1	1812.093
9477	1779.3	1802.299
9478	1795.5	1812.093
9479	1811.7	1802.299
9480	1827.9	1812.093
9481	1844.1	1802.299
9482	1860.3	1812.093
9483	1876.5	1802.299
9484	1892.7	1812.093
9485	1908.9	1802.299
9486	175.5	1812.093
9487	191.7	1821.887
9488	207.9	1812.093
9489	240.3	1831.681
9490	256.5	1841.476
9491	272.7	1831.681
9492	288.9	1841.476
9493	305.1	1831.681
9494	321.3	1821.887
9495	337.5	1831.681
9496	353.7	1821.887
9497	369.9	1831.681
9498	386.1	1821.887
9499	402.3	1831.681
9500	418.5	1821.887
9501	434.7	1831.681
9502	450.9	1821.887
9503	467.1	1812.093
9504	483.3	1821.887
9505	499.5	1812.093
9506	531.9	1831.681
9507	548.1	1841.476
9508	564.3	1831.681
9509	580.5	1841.476
9510	596.7	1831.681
9511	612.9	1821.887
9512	629.1	1831.681
9513	645.3	1821.887
9514	661.5	1831.681
9515	677.7	1821.887
9516	693.9	1831.681
9517	710.1	1821.887
9518	726.3	1831.681
9519	742.5	1821.887
9520	758.7	1812.093
9521	774.9	1821.887
9522	791.1	1812.093
9523	823.5	1831.681
9524	839.7	1841.476
9525	855.9	1831.681
9526	872.1	1841.476
9527	888.3	1831.681
9528	904.5	1821.887
9529	920.7	1831.681
9530	936.9	1821.887
9531	953.1	1831.681
9532	969.3	1821.887
9533	985.5	1831.681
9534	1001.7	1821.887
9535	1017.9	1831.681
9536	1034.1	1821.887
9537	1050.3	1812.093
9538	1066.5	1821.887
9539	1082.7	1812.093
9540	1115.1	1831.681
9541	1131.3	1841.476
9542	1147.5	1831.681
9543	1163.7	1841.476
9544	1179.9	1831.681
9545	1196.1	1821.887
9546	1212.3	1831.681
9547	1228.5	1821.887
9548	1244.7	1831.681
9549	1260.9	1821.887
9550	1277.1	1831.681
9551	1293.3	1821.887
9552	1309.5	1831.681
9553	1325.7	1821.887
9554	1341.9	1812.093
9555	1358.1	1821.887
